"","rnk"
"ENSG00000286781",0.640260601313429
"DUSP15",0.640114318449487
"SNHG19",0.640084580201629
"LINC01160",0.639849522003875
"MYT1L-AS1",0.639836976820298
"RPL7AP42",0.63968058829744
"RACK1P1",0.639649853005016
"ENSG00000253339",0.639618902537768
"LDHAP3",0.639454774345527
"ZFP36",0.639403188902562
"ENSG00000286072",0.639346921504035
"RNA5SP339",0.639231556623798
"ENSG00000289384",0.639230556965617
"BAALC-AS1",0.639119361576089
"PUS7",0.639096343291377
"ENSG00000254517",0.638939183674771
"GYG1P3",0.638887465008629
"ENSG00000287447",0.638819295383879
"ENSG00000251127",0.638708230712375
"ENSG00000250511",0.638681768969368
"ENSG00000240950",0.638586345946579
"FRMD7",0.638459238242383
"GORASP2",0.638401506795042
"ENSG00000250407",0.638354653850982
"NT5DC1P1",0.638354653850982
"RPL13",0.638143032430355
"OR10A3",0.637931742569081
"ENSG00000234286",0.637675658473329
"FAM53A",0.637603013611598
"SLC25A5",0.637456848039588
"UBXN1",0.637420854429127
"PELATON",0.637402365704453
"SSBP1",0.637315876155325
"SF3A3P1",0.637270306662373
"MAGEA12",0.636952032464739
"ENSG00000226849",0.6369179639628
"MELTF",0.636914714189152
"ENSG00000263424",0.636812728396076
"ENSG00000286719",0.636649167245125
"ALG1L13P",0.636355282263518
"LINC02389",0.636266293066175
"ZNF257",0.636264328484925
"NFYBP1",0.63621367044598
"ELF5",0.636187566030242
"SUMO2P21",0.635925970566066
"DAB1-AS1",0.635780730163124
"DSPP",0.635731070638243
"ENSG00000270021",0.635679523051301
"RFC3",0.635666861297243
"TSPYL2",0.635356377474573
"NT5E",0.635344895459008
"MAP3K7CL",0.635290514159207
"LINC02699",0.635255918697243
"ERICD",0.635167596847681
"ENSG00000258111",0.635095439437013
"IFNL2",0.635031748524593
"ENSG00000234424",0.635029076782742
"RBMXP5",0.634941087202015
"ENSG00000225559",0.63490985512745
"NUS1P3",0.63490985512745
"NEPNP",0.634884813923236
"RPS21",0.634840068179686
"RPL7P23",0.63477520618885
"ENSG00000230454",0.634694630289087
"SMCO1",0.634643961979998
"DDX47",0.634612465139904
"ENSG00000217139",0.634250295834548
"STPG2-AS1",0.634182562839008
"LINC02653",0.634159526665945
"ENSG00000287432",0.634038583469735
"RAPSN",0.633951100553743
"EEF1B2P3",0.633929434013442
"MIR378D2HG",0.63373683224826
"MRPL13",0.633540218305746
"KLHL33",0.63303722104472
"ENSG00000237356",0.632988888924907
"BAALC",0.63297189706892
"NAP1L4P3",0.63289241399155
"LINC02108",0.632850805361272
"ANKRD34C-AS1",0.632819509428147
"ENSG00000257277",0.63272517031464
"ENSG00000251339",0.632623020207016
"CHIAP2",0.632613904382089
"ENSG00000289077",0.632519234471764
"CPEB1",0.632445181086503
"UTP18",0.632434265395762
"RBMS3-AS2",0.632152888006067
"ENSG00000230393",0.6317939925016
"ENSG00000261462",0.631706599818501
"PTTG1IP2",0.631706599818501
"PMS2P4",0.631608034990272
"ENSG00000223942",0.63158743673769
"IPO7P1",0.631537202728926
"ENSG00000250038",0.631532836539348
"LURAP1L-AS1",0.631530014524151
"ENSG00000288966",0.631519547771041
"SGO1P2",0.631519547771041
"EFHD1",0.631460580806244
"GALNT4",0.63142220891319
"HNRNPA1P17",0.631257559564207
"FAM171A2",0.63111458396468
"ENSG00000285800",0.6309882987092
"LINC01911",0.630979680580852
"SCML2P2",0.630974698615325
"LINC02206",0.630910221073975
"CETN1",0.630877433563468
"TRIM60P19",0.630877433563468
"SLC25A21",0.630868684718419
"ENSG00000289377",0.630624212344812
"VOPP1-DT",0.630624212344812
"ENSG00000266980",0.63049230049563
"PIGB",0.63028058915014
"MCM7",0.630271993113865
"ENSG00000253177",0.630231216454622
"ENSG00000255491",0.630141073106937
"ENSG00000286904",0.630121397574207
"FOXP3",0.629885323515919
"DHODH",0.629828980222299
"ODAPH",0.629812307384727
"ENSG00000286772",0.629757976484054
"LAS1L",0.629713904981753
"ACTRT2",0.629681240312463
"ZNF730",0.629681240312463
"COL5A1",0.629614035663407
"ENSG00000286644",0.629584296696616
"EML4-AS1",0.629345144817486
"PDGFRL",0.629328155732652
"LINC01056",0.629122586781087
"H2BC12",0.628952017798869
"KCNH6",0.628946960340743
"ZNF215",0.628909980669213
"LINC01591",0.628889712094905
"ENSG00000279107",0.62879353862921
"ENSG00000285634",0.628788454885562
"ENSG00000254810",0.62874402046318
"GARIN1A",0.628540059455518
"ST13P6",0.628380700165516
"CETN4P",0.628287613647794
"THEMIS",0.628093190157737
"ISL2",0.628092089570109
"LILRA4",0.628039750394473
"NFATC1",0.627846333753767
"HSP90AA3P",0.627749292704723
"MKRN9P",0.62767307522329
"HNRNPKP2",0.627499586198869
"MTMR2",0.62724454832644
"RBM12B-AS1",0.627221134964983
"ENSG00000249122",0.627217501202574
"PDGFD",0.627111997942824
"LINC02496",0.627096176467662
"KRT18P32",0.626911467563227
"SPRR2D",0.626783519356667
"XPOT",0.626673955332885
"KDM5B",0.626409460741781
"GCSH",0.626279135664787
"HSPA8P11",0.626239216509416
"MIR130AHG",0.625975768877858
"ENSG00000287200",0.625899593658119
"ENSG00000287275",0.625642777016256
"RPL13P12",0.625631804853817
"AZGP1P1",0.625516657299235
"CSRP3",0.625384074298647
"GANAB",0.625335300456861
"LINC01594",0.625071963394116
"ENSG00000253722",0.62503415000583
"ENSG00000259219",0.62503415000583
"ENSG00000286707",0.624945954733436
"APPBP2-DT",0.624927137293529
"SLC7A4",0.62456570150326
"ENSG00000253286",0.624297972908301
"RIPK2",0.624110024736773
"ENSG00000255182",0.623987542500497
"ENSG00000287286",0.623858726043364
"TRAIP",0.623772807662989
"NAP1L4P2",0.623752202472288
"OR14A16",0.623752202472288
"RPL4P5",0.623721294523324
"RPS14",0.623703253797555
"KLF7P1",0.623676679165007
"LINC00310",0.623638221556295
"CCL8",0.623321908728433
"UFD1-AS1",0.623270764887339
"ENSG00000232811",0.623240052682318
"RAB5C-AS1",0.623189604024305
"ENSG00000283991",0.623033232179499
"ACTG1P17",0.623024987491907
"ENSG00000272969",0.623012938070092
"IGHV3-33-2",0.623012938070092
"ENSG00000255115",0.622678951547464
"ENSG00000272692",0.622612098504698
"SPANXN5",0.622528830688225
"ENSG00000275527",0.62251477000166
"UBA52",0.622222130799123
"PACRG-AS2",0.62220368712212
"EEF1A1P5",0.62189964865968
"STK32B",0.621792264703177
"SDK1-AS1",0.621781150860975
"LINC01099",0.621414685568598
"PDPK2P",0.621305743295621
"ENSG00000287162",0.62111442797723
"PRTG",0.621102827497243
"GARIN2",0.621054259251832
"ENSG00000287300",0.620982181976717
"LINC00351",0.620919192591864
"LDHAP2",0.620887203376835
"ADRM1",0.620662463485818
"ENSG00000258847",0.620623615127926
"ENSG00000286805",0.620427789915179
"GALNT16",0.62026896130268
"ENSG00000233755",0.619965556911103
"KRT19P4",0.61996289353202
"WFDC8",0.619907178245099
"ENSG00000260035",0.619791039561078
"OMG",0.619717177905951
"LINC02944",0.619694830447897
"ASPHD1",0.619684598425055
"ENSG00000289215",0.619616949280529
"RPL10P6",0.619515353279915
"TAFA4",0.619457297047256
"ENSG00000242068",0.619444680954822
"TXNDC5",0.619106176009304
"DCST1-AS1",0.61897394099854
"SUGT1P1",0.618941424659571
"ENSG00000280135",0.618602635052022
"TFAP2B",0.618493073523284
"LINC01841",0.618461847908929
"CCNP",0.618252595050972
"RFESD",0.618192245415507
"ENSG00000228107",0.618128882580009
"SAP30-DT",0.618102647107272
"MDFIC2",0.618012621955987
"ADGRB3-DT",0.617940125091206
"ENSG00000274270",0.617651827749255
"ENSG00000223438",0.617573992755351
"POU2AF1",0.617221910560687
"ENSG00000279491",0.617219653069751
"MICALL2-DT",0.617157605492413
"ENSG00000285416",0.617079527843419
"ENSG00000266907",0.617079153564249
"ENSG00000271855",0.617079153564249
"COX6A1",0.617047329232506
"ERC2",0.616954203722588
"ENSG00000261104",0.61694864244836
"ENSG00000274929",0.616847374955118
"GAU1",0.61677123763232
"VPS13A",0.616637376524194
"RPS20P9",0.616623310389259
"CMTM2",0.61652899358388
"ENSG00000239415",0.616525449235371
"ENSG00000289553",0.616523761178979
"UMODL1-AS1",0.616427412169179
"SMIM33",0.616049605359406
"ENSG00000282890",0.616048198516869
"HNRNPA2B1",0.61590315875397
"ENSG00000251410",0.615884338279618
"ENSG00000223421",0.615829730339428
"ENSG00000266614",0.615829730339428
"GREM1-AS1",0.615743250565613
"ENSG00000287932",0.615695477187726
"AFAP1",0.615602276948513
"SERPINA11",0.615543463866168
"CASC6",0.615540744627428
"DDC-AS1",0.615471421308442
"PDE4DIPP10",0.615373502529458
"ENSG00000275801",0.615270455972532
"ENSG00000286978",0.615261920190017
"ENSG00000289555",0.615213187662132
"ENSG00000230626",0.615195888895592
"ENSG00000243584",0.614425058002416
"FGF8",0.614425008048484
"DBX2",0.614317082977855
"TCF7",0.614283644291044
"GIHCG",0.614256724145619
"DIRC3",0.614218484923286
"ENSG00000278948",0.614158398799473
"RBMXP2",0.614074828269474
"ENSG00000286341",0.6139566782504
"NARF-AS2",0.613850507047125
"HDAC2-AS2",0.613849479975499
"UBL4B",0.613653198395131
"ENSG00000273552",0.61355592118122
"HDAC1P2",0.613471483081419
"TREX2",0.613469599862627
"APOBEC3B",0.613387191081853
"RPS2P17",0.613121376533353
"ARHGEF19",0.612972894766614
"SF3A1",0.612932070788396
"LINC02674",0.61248218819485
"GPR153",0.612401445896265
"ACR",0.6122433429854
"ENSG00000284699",0.612069183289227
"GNL2",0.612036117406217
"ENSG00000267372",0.612004244133725
"RND2",0.611991945758199
"TNFRSF9",0.611934571271842
"MAB21L2",0.61183459899182
"MAGEA7P",0.611814190962475
"ENSG00000286678",0.611728910215863
"LINC01135",0.611609560034292
"KRT18P1",0.611417145526776
"NCLP2",0.611266311015238
"MED30",0.611249157054739
"ENSG00000287859",0.611173692436526
"ENSG00000234860",0.610983246981097
"ENSG00000253659",0.610868965133306
"ENSG00000226771",0.610836494329435
"GXYLT1P7",0.610714428636049
"CEACAM18",0.610675858769795
"CDC20B",0.610481059239802
"DST-AS1",0.610331047613912
"ENSG00000288005",0.610307874387197
"TUBB6",0.610175968084554
"TMEM230P2",0.609891708400343
"LINC00544",0.609848564199256
"SMC2",0.609830415683344
"SPDYE19P",0.609671574279828
"ENSG00000289334",0.609595796898653
"RAF1P1",0.609595796898653
"ROPN1B",0.609593603979126
"LPAR4",0.60957738841474
"POU1F1",0.609500560850786
"RPL7P59",0.609492895763477
"ENSG00000272476",0.609476911967538
"PRKCQ-AS1",0.60945149649312
"FGF22",0.609397428336747
"NAV2-AS4",0.609355022863694
"NPHP3-AS1",0.609323005981227
"DDX18P4",0.609168395635744
"ENSG00000288743",0.609168395635744
"ENSG00000232471",0.608944640810186
"GATM",0.608907734499484
"FAM86GP",0.608823115834884
"RPL37AP1",0.608823115834884
"TXNDC12",0.608810932928265
"ENSG00000286800",0.60874849413886
"ENSG00000287576",0.608701717127701
"ENSG00000276672",0.608632592792767
"LINC01117",0.608414832439788
"OR51A5P",0.608285933606797
"ADGRD1-AS1",0.608281374114002
"ABCB6",0.608099776502654
"LAMP5",0.607643235755349
"TCF7L1",0.607583695386876
"GSC",0.607406490112338
"CXCL9",0.607345234736333
"ENSG00000253227",0.607304122274206
"ENSG00000249000",0.607248143643135
"ELOVL2",0.607116767523596
"RBM26-AS1",0.607024762875454
"ANKRD31",0.606978204639893
"ENSG00000272267",0.60685403710781
"ENSG00000284676",0.60678618604466
"HSPA9P1",0.606730056907189
"ENSG00000262267",0.606583060558156
"ENSG00000273232",0.606128765878632
"ENSG00000272338",0.60605158180139
"ENSG00000279796",0.605954874024572
"POU2F2",0.605951616431257
"IGLV2-8",0.605858313754761
"ENSG00000285540",0.60571232450086
"ENSG00000279019",0.605636900661272
"ICAM5",0.605537466365745
"LINC01948",0.605469311367748
"CBLN2",0.605233702015617
"ENSG00000230387",0.605030959319616
"ENSG00000225498",0.604927889674571
"MTND5P28",0.604876637942621
"ENSG00000278341",0.604829359700592
"NCAPG2",0.60457062808361
"KDM2B-DT",0.604500792312563
"NKX2-8",0.604370758919474
"ANAPC15",0.604285936172053
"RANP4",0.604252112024614
"FYTTD1P1",0.604101682898578
"RPS15P4",0.603995274653359
"MCM10",0.603967206182844
"TGFB3-AS1",0.603904720937541
"ENSG00000233928",0.603878384885581
"DTL",0.603814372833927
"ENSG00000231990",0.60368567359066
"ENSG00000259652",0.603560609277231
"ATOH1",0.603254611719107
"ENSG00000236528",0.603207397145365
"PRKCSH",0.602976856807847
"CNNM1",0.602922385083065
"ENSG00000280414",0.602827035577185
"ENSG00000286004",0.602676956418943
"SP9",0.602628727564086
"CHMP5P1",0.602542349629763
"ENSG00000235978",0.602466268522249
"ENSG00000226994",0.602401911054723
"ENSG00000287479",0.602305505001475
"PPP3R2",0.602242081181742
"ENSG00000286504",0.602233802651758
"ENSG00000280048",0.602205213292548
"URB1-AS1",0.602205213292548
"ENSG00000288074",0.602101051144853
"RPL23A",0.602062266675507
"TEN1-CDK3",0.60190902409291
"LINC02150",0.601614070055114
"DNAJC9-AS1",0.601591399790666
"LRRC28",0.601525083093582
"LINC02367",0.601524249279919
"LGALS9C",0.60130840501932
"KLHL17",0.601180575413395
"ENSG00000266505",0.60115617564727
"ENSG00000230843",0.601087732432729
"QKILA",0.601072187953488
"YEATS2",0.601043310834797
"ENSG00000269068",0.601002011032413
"SSC5D",0.600949320612691
"AMPH",0.600922600104707
"ALDH1A3-AS1",0.600874399365711
"ENSG00000287853",0.600729780916739
"TRAV8-4",0.600706495765086
"ENSG00000286611",0.600568737679037
"ENSG00000229321",0.600554291766732
"GNGT2",0.600357452418158
"CLDN10-AS1",0.600060252836938
"RNVU1-8",0.599874931427202
"RN7SL116P",0.599865621378197
"ENSG00000257994",0.599865436736222
"ENSG00000284512",0.599865436736222
"SLC12A5-AS1",0.599865436736222
"FCER1A",0.59986322849287
"EAF1-AS1",0.599701624295596
"ENSG00000290100",0.599485144778325
"ENSG00000287303",0.59925766187436
"PARD6G-AS1",0.599188058698282
"L1TD1",0.599098401519977
"ENSG00000254422",0.599067243685239
"RN7SL192P",0.598777262380064
"LCE1A",0.598766565080042
"ENSG00000287092",0.598635595224581
"ENSG00000224525",0.598573126287994
"MIR503HG",0.598350399178274
"MIF4GD-DT",0.598340141045953
"ENSG00000227081",0.598075703177544
"ADAM7-AS1",0.598049027325071
"COPA",0.597989472880533
"ENSG00000288577",0.597973962834213
"SLCO6A1",0.597973962834213
"ENSG00000289592",0.597968703738891
"LNCARSR",0.59793647931737
"NPRL2",0.597809393467484
"OR7E15P",0.597513474572557
"IL5",0.597439478615077
"FUT9",0.597413248341932
"ZNF890P",0.597329802358283
"ENSG00000258181",0.597307156845857
"SMIM38",0.597276349145926
"PLOD3",0.597208892570961
"CD44-DT",0.59713428110396
"NDST4",0.596986052265614
"C12orf56",0.596828765553291
"ENSG00000233379",0.596818558719493
"ENSG00000285746",0.596818558719493
"MYCL-AS1",0.596818558719493
"ENSG00000231901",0.596788194756476
"ENSG00000218073",0.59674456163428
"ENSG00000287494",0.596732434164377
"ENSG00000231355",0.596708246869688
"RBM24",0.596653242148311
"CKS2",0.596638966434991
"FETUB",0.596612483319403
"IGHV3-43",0.596473634169192
"ENSG00000287280",0.596359508343682
"H3-5",0.596302288914466
"ENSG00000266101",0.596252625767083
"LINC01238",0.596114806255957
"SPDL1",0.595939113199187
"THAP12P2",0.595931698712403
"ENSG00000264007",0.595897794933982
"LINC02775",0.595897366354349
"ENSG00000243089",0.595870991651411
"ENSG00000289201",0.595856739265262
"ENSG00000227632",0.595834423358462
"LRRC49",0.59580214771743
"NEFMP1",0.595615065963635
"HNRNPA1P68",0.595561283718376
"ENSG00000255313",0.595428842380863
"SLC26A5-AS1",0.595270329222866
"LINC01227",0.595094089215741
"MRPL48",0.594929749369974
"CHI3L2",0.594782016950725
"PIM2",0.594749279161499
"BTAF1",0.594649539835435
"ENSG00000261840",0.594582378034731
"ENSG00000289406",0.594457228676874
"COMMD5",0.594410759385037
"PCDHA5",0.594229688326362
"TAAR6",0.594229688326362
"APOA2",0.594198319963809
"ITIH1",0.59416773101288
"ENSG00000250378",0.594079674597178
"LINC02034",0.593861169166478
"GAPDHP69",0.593818960030582
"STAP1",0.593794147066987
"ENSG00000284052",0.593714369610294
"ENSG00000287720",0.593684796993324
"RASL10A",0.593210737834841
"ILF2",0.593154524882171
"ENSG00000273702",0.593090105708728
"ENSG00000241889",0.592886808431555
"ENSG00000217130",0.59287280002363
"ENSG00000259415",0.592752940857385
"TUFT1",0.592610357518443
"ENSG00000227748",0.592544277933228
"ENSG00000279161",0.592500522195161
"RN7SL471P",0.59219557481376
"ENSG00000222000",0.592067200241595
"ENSG00000276744",0.591990487936823
"ENSG00000215841",0.591950630530073
"LINC02941",0.591931331001384
"ENSG00000287201",0.591831759638627
"ENSG00000284685",0.591791906735745
"ENSG00000273893",0.591690246116534
"USP49",0.591568677474244
"ALG14",0.591445460766417
"INPP5F",0.591416556656993
"DSC3",0.591390746455392
"ENSG00000287855",0.591355896690878
"ENSG00000272240",0.591317066224734
"RPS27P20",0.59130764660444
"CELA3B",0.59107011052313
"ENSG00000248624",0.590969062275174
"SLC9A5",0.590710324817234
"CDH22",0.590633406396715
"H2BW2",0.590569295723857
"CD2",0.590480953567133
"DPYD-IT1",0.590389580109126
"ENSG00000279835",0.590336155097457
"KCNIP3",0.590269288457485
"TRBV7-2",0.59023131797584
"TBC1D28",0.590146511081131
"RWDD2A",0.589877261742082
"PNPLA1",0.589761243750813
"LINC01938",0.589732168305866
"ENSG00000237214",0.589624461103689
"LINC02498",0.589557488340943
"TWIST1",0.589486582142122
"ENSG00000287125",0.58943384841244
"ENSG00000235503",0.589342954145923
"SEMA6A-AS2",0.589036447679188
"ENSG00000268743",0.588911891200243
"ENSG00000260107",0.588863673766286
"ENSG00000259376",0.588840207787227
"OR52B4",0.588840207787227
"EXOSC8",0.588809182201933
"EPN2-AS1",0.588728221297679
"EIF3B",0.588658744445155
"BMS1P15",0.588651961757232
"FH",0.588620311981845
"CTDP1-DT",0.588444396497274
"WRAP53",0.588442229313572
"TXN2P1",0.58843136918882
"PDE4DIPP5",0.588405498327734
"HSPD1P1",0.588387549692484
"RBM44",0.588294993538561
"FBXO42",0.588122169462499
"ENSG00000279711",0.588100017023035
"ENSG00000287587",0.588099819652695
"KPNB1P1",0.588044694952317
"RANP2",0.588044694952317
"CFAP53P1",0.587978510482403
"ENSG00000270983",0.587849587300868
"LINC02876",0.587837457663781
"ENSG00000275672",0.587808199966555
"ZBED9-AS1",0.587687743258678
"TAFA5",0.587459559645393
"ENSG00000228010",0.58724547291369
"ENSG00000235400",0.58721941950348
"ENSG00000228748",0.586787964443885
"ENSG00000228031",0.586741444406043
"KRT18P62",0.586741444406043
"TMEM191C",0.586686002426582
"ENSG00000271590",0.586632266669142
"ENSG00000285712",0.586604793062427
"SBDSP1",0.586553840164911
"ENSG00000287202",0.586433513115747
"HEATR4",0.586348097730238
"KRTCAP2P1",0.586322211357087
"LASTR",0.586249944719402
"ENSG00000285280",0.586244892702145
"UFC1",0.586102771577309
"HSPA8P1",0.585976005990837
"ENSG00000258831",0.585861517317087
"TPRX1",0.58584397905679
"ENSG00000251250",0.585829949630834
"YPEL3-DT",0.585814396260698
"ENSG00000289355",0.585447424004758
"C9orf57",0.585390226935229
"SPANXN1",0.585390226935229
"CACNA1C-AS4",0.585292478843706
"LINC02710",0.585224952403922
"SOHLH2",0.585220315864438
"LINC00867",0.585197747438405
"RPL5P2",0.585193155453259
"ENSG00000222012",0.585133619177298
"MMEL1",0.585110747658632
"ENSG00000267262",0.585108653654628
"SEPTIN5",0.585091683323743
"ENSG00000267061",0.58505690662566
"ENSG00000288860",0.58505690662566
"SLC22A16",0.585053656671999
"CYP27B1",0.584989832631163
"MAEL",0.584976071494557
"PKNOX2",0.584942999264617
"LINC00504",0.584932774268149
"IKBIP",0.584908413063815
"RNF215",0.584897857871397
"LHFPL1",0.584817689912525
"PODXL2",0.584803558713361
"ENSG00000289814",0.584573103434537
"RB1-DT",0.584548492793791
"OR2H5P",0.584537035833283
"SLC38A4-AS1",0.584378576251958
"ENSG00000267354",0.584165725908869
"LINC02811",0.583988494668465
"CCDC82",0.583814090705968
"SLC17A2",0.583763651249788
"MIR3648-2",0.583654235524677
"ENSG00000286389",0.583500225936404
"TTC23L-AS1",0.583422683656975
"GET1",0.583408115022722
"LINC02392",0.583386857945053
"ENSG00000248475",0.583309901384326
"ENSG00000242858",0.583024857544344
"SOCS3-DT",0.582980175442748
"RPL3P9",0.582813609371507
"ENSG00000263382",0.582800715192926
"ENSG00000285979",0.582800715192926
"ENSG00000244398",0.582549304616504
"RDH12",0.582546509763482
"RBM22P3",0.582524360716145
"ENSG00000224000",0.582516643195905
"ENSG00000288909",0.582460079709139
"CBX8",0.582434089592445
"MCMDC2",0.582300434542165
"ENSG00000266994",0.582265887736014
"PRKAR2A-AS1",0.582090828324956
"TMPRSS9",0.581768530328768
"ENSG00000253258",0.581642294644182
"ENSG00000266283",0.581603504563698
"PLA2G4C",0.580813963482566
"LINC01218",0.58080477491185
"PON3",0.58063976981651
"BVES-AS1",0.580579073146094
"LYPD3",0.580396518820358
"ENSG00000279329",0.580383220219698
"ENSG00000242262",0.580363195403424
"BACH1-IT3",0.580346923204827
"ENSG00000289617",0.580273678209938
"KLF3-AS1",0.580245951218209
"TRGV9",0.580209828901133
"NNAT",0.580133609886169
"ENSG00000230922",0.57930671140808
"LINC01181",0.57919808951467
"ENSG00000287957",0.579184025557391
"SNORD14E",0.579124742551254
"BLACAT1",0.579113052390018
"ENSG00000270265",0.579109733064791
"KLHL31",0.579104397264363
"TOX-DT",0.578999232946575
"ENSG00000244953",0.578977594227099
"CHAC1",0.578923965855087
"HSP90AB1",0.578898554068228
"ENSG00000260378",0.578821337204668
"LINC02692",0.578821337204668
"LINC01586",0.578739991084698
"ENSG00000279561",0.578708564480022
"SIRT4",0.578609430126873
"B3GNT4",0.578483404946388
"RPL15",0.578481557946396
"OR10J4",0.578202291776054
"EP400",0.578195745014255
"MKLN1-AS",0.578149192336341
"ZBED5-AS1",0.578070227506752
"ENPP3",0.577743172095849
"ENSG00000228634",0.577725599870481
"CCDC177",0.577460969255044
"ENSG00000248699",0.577377637422601
"AIFM3",0.577193322725342
"RNU1-101P",0.577169862294003
"ENSG00000237729",0.577096045665983
"MT1G",0.576916157955749
"HMOX1",0.576877170919476
"LINC00326",0.576826771926474
"HJURP",0.576713661230315
"ENSG00000263916",0.576597208366015
"ENSG00000283897",0.576594401690984
"ENSG00000285531",0.576101647384332
"COQ8A",0.576084249306975
"OR7A1P",0.57604449494417
"ENSG00000233358",0.576042832564296
"ENSG00000248749",0.576015840914673
"PRR19",0.575917871003734
"ENSG00000285805",0.575785345797842
"TMEM274P",0.575550253232914
"MGAT4EP",0.575516721815174
"LINC01235",0.575424729905808
"SWSAP1",0.575361977971937
"ENSG00000268333",0.575346937797329
"MIR4479",0.57534278419755
"ENSG00000263272",0.575157410471422
"THOP1",0.575143519562889
"ENSG00000227838",0.575020574995694
"CPSF4",0.574955059829839
"ENSG00000288026",0.574942453834855
"PSMG3",0.574759951445391
"ENSG00000251093",0.574612513218942
"POM121L4P",0.57452861916789
"DBH-AS1",0.574499182980104
"ENSG00000268119",0.57424043021509
"DYNLL2-DT",0.574232825088337
"TAF12-DT",0.574093542296068
"LNMICC",0.573932987925943
"ENSG00000265125",0.573645655203812
"FNDC7",0.573632197325452
"ENSG00000287975",0.573621967228908
"ENSG00000270060",0.573439295933305
"ENSG00000287088",0.57310051603493
"ENSG00000288473",0.573002547517042
"ENSG00000267412",0.572852203946752
"MTBP",0.572746501103177
"ENSG00000250751",0.572600350145738
"ESCO2",0.572592075562359
"LINC02404",0.572516146915644
"ENSG00000288007",0.57249610864244
"MIR5587",0.57247020147583
"IGHV2-70",0.572437646376355
"TMEM108",0.57241995367463
"ENSG00000235303",0.57238947336126
"NARF-AS1",0.572277125495927
"ENSG00000271364",0.572251322131643
"GPBAR1",0.572248504591231
"ENSG00000287433",0.572120010168395
"HOXB1",0.57200151011899
"ENSG00000254433",0.571866214096409
"C1GALT1",0.571678745140876
"ENSG00000231873",0.571634496233786
"DUXAP9",0.571553954296445
"SLC29A4",0.57147549655605
"LIPT1",0.571453039103686
"ENSG00000289010",0.57145051749017
"RGPD1",0.571436998684449
"ACTR3BP3",0.571224239481246
"ENSG00000287216",0.571186404794009
"ENSG00000179253",0.57116157748475
"BMS1P4",0.570857429313494
"ENSG00000246465",0.57072728624814
"SMIM4",0.570682134431884
"ENSG00000286222",0.570597401617717
"KRT79",0.570560031385153
"EHMT2-AS1",0.570551456074018
"SNHG30",0.570340907875652
"RGPD6",0.570308015282997
"CYP2B6",0.570211478030673
"ENSG00000287624",0.569999511291187
"ENSG00000289440",0.569953107890572
"MLC1",0.56994625732554
"CIRBP-AS1",0.569944189120936
"ENSG00000286066",0.569922267636977
"SLC26A10",0.569922267636977
"ENSG00000248764",0.56979961796559
"ENSG00000268565",0.569789543192344
"ESPL1",0.569667332867372
"OGA",0.569582844821899
"ENSG00000279792",0.569436426855178
"IZUMO4",0.569338195245732
"DDX11-AS1",0.569289448816344
"LINC01673",0.569160758748482
"ENSG00000272906",0.569010022558569
"ENSG00000289441",0.568946100232449
"USP32P3",0.568902371413495
"NBPF25P",0.568861197062812
"PANK4",0.568854554930127
"ENSG00000286656",0.568787860633114
"SDAD1P1",0.568755798226026
"ENSG00000272983",0.568689019917368
"ENSG00000248607",0.568627573805323
"SIGLEC30P",0.568627573805323
"SRPK2",0.568492490611286
"ENSG00000286468",0.568470802079156
"LINC02105",0.568390728100923
"ENSG00000222032",0.568308465014762
"ENSG00000283504",0.568243958099584
"GPR158",0.568029895371079
"DMTF1-AS1",0.56785981533848
"ENSG00000273489",0.567775598050984
"ENSG00000286802",0.567679426821954
"ENSG00000261095",0.567633824339874
"TNP1",0.567633824339874
"CHAD",0.567171361635858
"FGGY",0.566932247300755
"PLEKHG4",0.566763195261779
"ENSG00000286146",0.566671479241233
"PRKCA-AS1",0.566635097632418
"LINC01558",0.566591656383222
"CUBN",0.566559100813684
"ENSG00000286765",0.566431667800045
"RPS4XP19",0.566342691432526
"STAC2",0.5663262304506
"ADAMTS5",0.566215020075052
"VAT1L",0.566167048997644
"HFM1",0.566110860617897
"NOS2P3",0.566061148636784
"LINC02606",0.565995940980128
"EEF1A1P27",0.56591877998879
"HDHD5-AS1",0.56591877998879
"VWC2L-IT1",0.56591877998879
"ENSG00000283162",0.565832889355859
"BFSP2-AS1",0.565708768691299
"ENSG00000225230",0.565708768691299
"CRISP2",0.565673230520806
"MTND4P6",0.565624516919572
"RAET1K",0.565485754792955
"ENSG00000228408",0.565317587155746
"CPVL-AS2",0.565242672625941
"SH3GL3",0.565167325071924
"SLC16A1",0.564865350013821
"C1QTNF1-AS1",0.564541971143824
"LINC01873",0.564541971143824
"OR8A1",0.564513860117767
"HSPD1",0.564481115483135
"CPEB2-DT",0.564406365823757
"ENSG00000286666",0.564402252421212
"AFP",0.564294732509841
"ENSG00000287668",0.564283097836051
"GNRHR2",0.564234563514176
"ENSG00000285848",0.564044268419564
"ENSG00000232360",0.563834197123968
"ENSG00000287834",0.563834197123968
"TARDBPP2",0.563718997206806
"PLD5",0.563576622399986
"ABCA12",0.563514959978198
"ENSG00000279982",0.563493102307751
"ENSG00000268056",0.563461976839535
"WNT5B",0.563460410961156
"ENSG00000251417",0.563434657047461
"ENSG00000214999",0.563434243701945
"RNA5SP195",0.563369909265198
"TUBB8P11",0.563215080090867
"EML2",0.56296563548932
"MTCYBP18",0.562804346205575
